Date ;CAC Index                                                       ;SPX Index;UKX Index;DAX Index                                                       ;NKY Index                                                       ;INDU Index                                                       ;EUR curncy;EURJPY curncy;EURGBP curncy;GSEACII Index;GSUSCII Index;GSJPCII Index;GOLDS Comdty;CL1 COMB Comdty    ;EUR003M Index;US0003M Index;BP0003M Index;JY0003 Index
31/01/2008;4869,79;928,37716;7875,10664;6851,75;85,99957;8519,33487;1,4861;158,19;0,74773;#N/A;#N/A;#N/A;623,60428;61,78867;4,374;3,11188;5,58;0,87375
30/01/2008;4873,57;916,95807;7842,41584;6875,35;84,16123;8415,27802;1,4862;157,93;0,74794;#N/A;#N/A;#N/A;628,56758;62,44421;4,381;3,23938;5,59;0,8775
29/01/2008;4941,45;922,15292;7910,93925;6892,96;85,31074;8448,04698;1,4776;158,28;0,74274;#N/A;#N/A;#N/A;625,29954;62,03209;4,383;3,24375;5,59125;0,8775
28/01/2008;4848,3;915,95866;7769,31303;6818,85;82,94099;8377,68208;1,4781;158,02;0,74503;#N/A;#N/A;#N/A;628,44674;61,55459;4,378;3,25125;5,58375;0,87625
25/01/2008;4878,12;907,02469;7910,54785;6816,74;86,94897;8321,17922;1,4681;156,68;0,74033;#N/A;#N/A;#N/A;623,00273;61,83367;4,383;3,30625;5,5775;0,87906
24/01/2008;4915,29;917,65318;7860,58707;6821,07;83,28117;8401,39158;1,4755;158,12;0,74643;#N/A;#N/A;#N/A;619,5534;60,68278;4,302;3,24375;5,53;0,88125
23/01/2008;4636,76;919,49333;7517,72555;6439,21;83,68035;8428,47226;1,4629;156,11;0,74818;#N/A;#N/A;#N/A;611,56753;59,75409;4,288;3,33125;5,48375;0,88156
22/01/2008;4842,54;897,29737;7707,96598;6769,47;80,55329;8196,63843;1,4629;155,73;0,74605;#N/A;#N/A;#N/A;610,98594;61,52003;4,33;3,7175;5,5275;0,88906
21/01/2008;4744,45;#N/A;7506,59088;6790,19;86,89391;#N/A;1,4454;153,17;0,74373;#N/A;#N/A;#N/A;598,78167;#N/A;4,393;3,8475;5,5725;0,8975
18/01/2008;5092,4;906,17432;7890,45694;7314,17;88,58368;8273,59122;1,4621;156,2;0,7477;#N/A;#N/A;#N/A;603,91825;61,93244;4,411;3,89375;5,59063;0,90125
17/01/2008;5157,09;907,65282;7926,79167;7413,53;87,6391;8277,76565;1,4642;155,99;0,74271;#N/A;#N/A;#N/A;597,5594;61,35884;4,446;3,92625;5,60375;0,90156
16/01/2008;5225,39;936,95478;7946,43896;7471,57;85,8904;8505,84072;1,4652;157,72;0,74625;#N/A;#N/A;#N/A;598,40681;61,98144;4,509;3,95125;5,615;0,90406
15/01/2008;5250,82;930,24453;7982,04284;7566,38;87,89194;8421,09151;1,4804;158,08;0,75425;#N/A;#N/A;#N/A;598,24855;61,90637;4,541;3,9975;5,66688;0,905
14/01/2008;5403,51;952,1033;8180,48825;7732,02;#N/A;8590,3532;1,4869;160,84;0,7601;#N/A;#N/A;#N/A;607,81513;63,32773;4,558;4,055;5,6725;0,90625
11/01/2008;5371,41;945,41888;8202,51016;7717,95;87,46297;8506,84918;1,4776;160,79;0,75523;#N/A;#N/A;#N/A;604,22432;62,54808;4,576;4,2575;5,68125;0,905
10/01/2008;5400,43;959,48882;8233,73835;7713,09;88,9596;8682,76015;1,4804;161,88;0,75475;#N/A;#N/A;#N/A;603,45541;63,30473;4,591;4,37688;5,6325;0,90875
09/01/2008;5435,42;961,07517;8368,5915;7782,71;90,95771;8685,92932;1,4659;161,31;0,74843;#N/A;#N/A;#N/A;599,37593;65,25031;4,597;4,4425;5,68;0,9025
08/01/2008;5495,67;944,74159;8523,71444;7849,99;90,26672;8555,26355;1,4707;160,15;0,74535;#N/A;#N/A;#N/A;596,77542;65,46381;4,598;4,505;5,73313;0,905
07/01/2008;5452,83;964,24193;8502,96089;7817,17;90,47055;8733,9077;1,4696;160,42;0,74605;#N/A;#N/A;#N/A;584,29566;64,74433;4,616;4,54313;5,765;0,9075
04/01/2008;5446,79;955,93537;8477,4207;7808,69;91,64344;8668,09757;1,4743;160,09;0,74686;#N/A;#N/A;#N/A;582,10874;66,30325;4,63;4,62;5,785;0,905
03/01/2008;5546,08;981,66052;8680,51472;7908,41;#N/A;8856,81707;1,475;161,22;0,74825;#N/A;#N/A;#N/A;586,71143;67,27717;4,644;4,64625;5,82625;0,89375
02/01/2008;5550,36;982,32339;8624,56425;7949,11;#N/A;8854,16777;1,4715;161,4;0,74295;1,61553;1,64268;1,13359;582,10022;67,62151;4,665;4,68063;5,89;0,89625
01/01/2008;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1,4592;162,88;0,73455;1,6977;1,64294;1,19797;570,71464;#N/A;#N/A;#N/A;#N/A;#N/A
31/12/2007;5614,08;1006,89517;8778,78039;#N/A;#N/A;9096,0847;1,4589;163,04;0,73495;#N/A;#N/A;#N/A;571,84735;65,81636;4,684;4,7025;5,99375;0,895
28/12/2007;5627,25;1004,95356;8773,2233;8067,32;92,24257;9085,01231;1,4723;165,42;0,73775;#N/A;#N/A;#N/A;571,30234;65,25285;4,69;4,72875;6,0175;0,89775
27/12/2007;5627,48;1008,65372;8856,39859;8038,6;93,60738;9127,28725;1,4626;166,34;0,73275;#N/A;#N/A;#N/A;564,03636;66,0108;4,765;4,83;6,04625;0,9225
26/12/2007;#N/A;1032,58422;#N/A;#N/A;94,51412;9343,41591;1,4489;165,68;0,7304;#N/A;#N/A;#N/A;568,46387;66,16795;#N/A;#N/A;#N/A;#N/A
25/12/2007;#N/A;#N/A;#N/A;#N/A;94,68026;#N/A;1,4402;164,4;0,7278;#N/A;#N/A;#N/A;560,65027;#N/A;#N/A;#N/A;#N/A;#N/A
24/12/2007;5614,28;1038,77133;8889,58494;#N/A;#N/A;9405,33811;1,4395;164,49;0,72789;#N/A;#N/A;#N/A;563,51524;65,34083;4,765;4,8425;6,06125;0,96563
21/12/2007;5602,77;1034,10843;8879,55117;8002,67;93,20663;9370,01072;1,4382;163,98;0,7249;#N/A;#N/A;#N/A;565,45805;65,00174;4,774;4,8575;6,095;0,965
20/12/2007;5511,45;1017,64476;8771,85896;7869,19;92,76113;9231,69755;1,4329;162,11;0,72226;#N/A;#N/A;#N/A;555,046;63,46529;4,79;4,88375;6,14375;0,96063
19/12/2007;5497,42;1011,83955;8740,53162;7837,32;92,31724;9197,2629;1,4383;163,13;0,71995;#N/A;#N/A;#N/A;558,63158;63,5376;4,812;4,91;6,20563;0,965
18/12/2007;5509,37;1009,76996;8774,63402;7850,74;93,22867;9183,47542;1,4414;163,46;0,7155;#N/A;#N/A;#N/A;557,20383;62,80103;4,876;4,92625;6,38625;1,00125
17/12/2007;5514,88;1005,35571;8822,61783;7825,44;93,6364;9155,33319;1,44;162,65;0,71234;#N/A;#N/A;#N/A;551,6305;63,01627;4,949;4,94125;6,43125;1,025
14/12/2007;5605,36;1015,74317;8950,57688;7948,36;94,65831;9230,45226;1,4429;163,45;0,7153;#N/A;#N/A;#N/A;549,74744;63,15389;4,941;4,96625;6,49625;1,03375
13/12/2007;5590,91;1018,5535;8883,66219;7928,31;94,82684;9250,63981;1,4633;164,22;0,7168;#N/A;#N/A;#N/A;545,82905;63,12872;4,948;4,99063;6,51375;1,03438
12/12/2007;5743,32;1012,24974;9137,08735;8076,12;96,86254;9174,6564;1,4706;165,05;0,71848;#N/A;#N/A;#N/A;553,91528;64,2721;4,953;5,0575;6,62688;1,0375
11/12/2007;5724,76;1005,27049;9066,00731;8009,42;97,66927;9138,56013;1,4655;162,14;0,72041;#N/A;#N/A;#N/A;542,20014;61,24226;4,927;5,11125;6,625;1,03875
10/12/2007;5750,92;1030,98399;9123,8698;8033,36;96,96456;9335,57554;1,4712;164,34;0,71874;#N/A;#N/A;#N/A;549,8708;59,75245;4,902;5,1325;6,615;1,02625
07/12/2007;5718,75;1026,79101;9064,76365;7994,07;97,4908;9298,1985;1,4658;163,73;0,72205;#N/A;#N/A;#N/A;542,37754;60,24294;4,891;5,14063;6,60625;1,03188
06/12/2007;5673,76;1028,83394;8986,70177;7940,58;97,49672;9296,21845;1,4638;162,93;0,72174;#N/A;#N/A;#N/A;547,69298;61,58624;4,884;5,14625;6,6425;1,02125
05/12/2007;5659,07;1012,41254;8972,13982;7944,77;96,15479;9166,18487;1,461;162,04;0,72106;#N/A;#N/A;#N/A;542,09505;59,64685;4,871;5,15063;6,65;1,00813
04/12/2007;5547,21;991,31889;8805,58715;7808,94;95,48354;8978,53786;1,4758;162,14;0,71683;#N/A;#N/A;#N/A;543,30778;59,85362;4,858;5,15;6,64938;1,00125
03/12/2007;5629,46;1003,96548;8989,4031;7837,26;96,42237;9078,52878;1,4667;162,02;0,70998;1,61598;1,53416;1,54098;541,59283;60,89595;4,839;5,14063;6,62;0,985
30/11/2007;5670,57;1007,37481;9004,53751;7870,52;96,19325;9094,55195;1,4633;162,82;0,71135;#N/A;#N/A;#N/A;533,05448;60,33462;4,81;5,13125;6,60625;0,9875
29/11/2007;5598,11;995,74317;8873,25453;7765,19;95,83901;9018,78758;1,4744;162,05;0,7151;#N/A;#N/A;#N/A;537,31365;61,65989;4,776;5,12375;6,6;0,97875
28/11/2007;5561,21;994,46358;8840,71892;7723,66;93,07248;8996,37842;1,4841;163,33;0,71275;#N/A;#N/A;#N/A;544,83479;61,34579;4,743;5,08125;6,59063;0,96469
27/11/2007;5434,17;963,8457;8557,52862;7531,35;94,5794;8745,0671;1,4829;161,62;0,71685;#N/A;#N/A;#N/A;548,3837;63,7198;4,719;5,06188;6,56063;0,95469
26/11/2007;5458,39;947,10944;8604,36415;7567,36;94,06753;8576,82086;1,4872;159,72;0,71804;#N/A;#N/A;#N/A;554,9872;65,75582;4,713;5,05313;6,55375;0,94406
23/11/2007;5521,17;971,3462;8697,36125;7608,96;#N/A;8751,94167;1,4837;160,54;0,71935;#N/A;#N/A;#N/A;555,42074;66,19471;4,697;5,04;6,53438;0,93531
22/11/2007;5416,1;#N/A;8537,00706;7562,1;92,45765;#N/A;1,4849;161,07;0,72013;#N/A;#N/A;#N/A;541,77106;#N/A;4,677;5,03;6,52875;0,9325
21/11/2007;5381,3;954,56599;8438,39543;7518,42;92,02021;8623,52785;1,4858;161,13;0,7194;#N/A;#N/A;#N/A;539,22648;65,55047;4,654;5,015;6,52;0,92
20/11/2007;5506,68;973,82541;8691,15625;7630,31;93,52097;8800,14857;1,4841;163,21;0,71818;#N/A;#N/A;#N/A;543,29005;66,30817;4,636;5;6,48625;0,91625
19/11/2007;5432,57;977,60694;8551,00072;7511,97;93,20726;8838,71525;1,4665;160,95;0,715;#N/A;#N/A;#N/A;533,21738;64,55221;4,619;4,98188;6,4475;0,91313
16/11/2007;5523,63;994,84366;8803,73299;7612,26;93,27863;8986,42163;1,4662;162,86;0,71365;#N/A;#N/A;#N/A;536,24773;64,85712;4,584;4,94875;6,39875;0,90938
15/11/2007;5561,13;991,69778;8886,83816;7667,03;94,96055;8959,23584;1,4612;161,19;0,71463;#N/A;#N/A;#N/A;538,81638;63,84884;4,58;4,905;6,3425;0,89125
14/11/2007;5613,6;1002,44132;9022,47824;7783,11;94,78317;9019,09323;1,4651;163,08;0,7138;#N/A;#N/A;#N/A;553,47308;64,13769;4,576;4,8775;6,29875;0,89
13/11/2007;5538,91;1014,4854;9033,91928;7777,56;93,95552;9115,06942;1,4602;161,97;0,7051;#N/A;#N/A;#N/A;549,3527;62,44948;4,575;4,86875;6,28813;0,8825
12/11/2007;5535,56;989,33226;8992,52451;7806,84;95,04949;8927,99189;1,4531;158,99;0,70778;#N/A;#N/A;#N/A;545,47329;65,04434;4,574;4,87;6,28313;0,8825
09/11/2007;5524,18;991,06646;8984,0955;7812,4;95,8075;8891,96907;1,4678;162,48;0,70219;#N/A;#N/A;#N/A;567,22116;65,66676;4,579;4,87938;6,27938;0,88
08/11/2007;5631,63;1004,47588;9172,51408;7819,47;95,51092;9035,75129;1,4676;165,29;0,69634;#N/A;#N/A;#N/A;567,76663;65,01839;4,579;4,88688;6,26875;0,8725
07/11/2007;5683,22;1006,76818;9167,93556;7799,62;97,06777;9074,17584;1,4637;164,86;0,69641;#N/A;#N/A;#N/A;567,02939;65,75016;4,589;4,89625;6,27563;0,8725
06/11/2007;5709,42;1044,78631;9278,71712;7827,19;97,50601;9388,31725;1,4557;166,99;0,69733;#N/A;#N/A;#N/A;566,97134;66,45591;4,589;4,8975;6,28;0,8725
05/11/2007;5684,62;1037,26555;9282,51795;7807,55;98,11258;9351,88537;1,4469;165,73;0,6954;#N/A;#N/A;#N/A;556,89822;64,89435;4,59;4,875;6,28125;0,87375
02/11/2007;5720,42;1039,84828;9398,25237;7849,49;99,14808;9364,30611;1,4504;166,63;0,69434;1,52225;1,48092;1,09519;555,86169;66,07659;4,591;4,865;6,28063;0,88125
01/11/2007;5730,92;1044,70004;9495,31448;7880,85;101,77624;9396,68268;1,4425;165,38;0,69344;1,60676;1,50287;1,16352;545,2594;64,74825;4,598;4,8775;6,28375;0,885
31/10/2007;5847,95;1071,12155;9660,7028;8019,22;100,4525;9630,14847;1,4487;167,22;0,6966;#N/A;#N/A;#N/A;550,70513;65,35085;4,603;4,89375;6,27938;0,89875
30/10/2007;5803,93;1060,77605;9538,89178;7977,94;100,40699;9556,20434;1,4432;165,47;0,698;#N/A;#N/A;#N/A;541,88317;62,62038;4,607;4,91125;6,275;0,89875
29/10/2007;5836,19;1068,49265;9587,50617;8009,67;100,92573;9617,43154;1,4425;165,39;0,69945;#N/A;#N/A;#N/A;549,02236;64,85231;4,606;4,96;6,2675;0,9
26/10/2007;5794,87;1066,90581;9493,85668;7949,17;100,43966;9594,6492;1,4393;164,34;0,70135;#N/A;#N/A;#N/A;545,65667;63,836;4,605;4,98375;6,26813;0,90125
25/10/2007;5760,3;1058,654;9426,10634;7932,44;99,8382;9557,4414;1,4324;163,54;0,69821;#N/A;#N/A;#N/A;537,78403;63,23663;4,613;5,01063;6,27188;0,90875
24/10/2007;5674,67;1064,8233;9321,85909;7828,96;100,81471;9606,10424;1,4266;163,02;0,69604;#N/A;#N/A;#N/A;536,63249;61,18292;4,626;5,065;6,275;0,9225
23/10/2007;5705,05;1066,60407;9370,70471;7842,79;100,69502;9599,37564;1,4263;163,7;0,69546;#N/A;#N/A;#N/A;533,30525;59,85119;4,63;5,08375;6,27938;0,94
22/10/2007;5661,27;1065,14686;9260,97885;7794,94;101,68722;9593,38829;1,4181;162,46;0,69768;#N/A;#N/A;#N/A;533,30501;61,91486;4,632;5,0925;6,27563;0,95
19/10/2007;5740,48;1051,96704;9377,9357;7884,12;102,37233;9479,15845;1,4301;163,79;0,69735;#N/A;#N/A;#N/A;536,41777;62,11006;4,637;5,15125;6,28063;0,95875
18/10/2007;5767,24;1078,03279;9462,09203;7921,4;103,52778;9722,07753;1,4295;165,31;0,6993;#N/A;#N/A;#N/A;537,72921;62,62775;4,653;5,18;6,28813;0,97
17/10/2007;5818,8;1085,84046;9585,13906;7985,41;102,60614;9787,61451;1,4208;165,77;0,69641;#N/A;#N/A;#N/A;531,78808;61,57531;4,655;5,19875;6,29625;0,98125
16/10/2007;5774,36;1086,76344;9495,12008;7962,64;103,74167;9827,60502;1,4173;165,71;0,69725;#N/A;#N/A;#N/A;537,19008;61,88458;4,655;5,20875;6,29625;0,9825
15/10/2007;5807,44;1089,7183;9546,44283;7969,47;104,14161;9840,13496;1,4205;166,75;0,69535;#N/A;#N/A;#N/A;534,3372;60,60371;4,659;5,21438;6,29313;0,99
12/10/2007;5843,95;1101,48858;9662,89112;8041,26;103,9912;9939,4034;1,4178;166,75;0,69641;#N/A;#N/A;#N/A;528,31651;59,02391;4,691;5,22375;6,28;0,9975
11/10/2007;5862,83;1093,34318;9618,72631;8033,69;104,30062;9858,00107;1,4196;166,51;0,69874;#N/A;#N/A;#N/A;526,04277;58,43708;4,732;5,2425;6,28;1,00188
10/10/2007;5838,49;1104,6124;9578,81166;7986,57;103,58362;9953,12155;1,4145;165,84;0,6926;#N/A;#N/A;#N/A;523,9307;57,47614;4,749;5,2475;6,26625;1,0075
09/10/2007;5861,93;1110,58891;9544,05101;7980,44;104,07887;10050,75589;1,4106;165,23;0,69223;#N/A;#N/A;#N/A;523,59329;56,95026;4,754;5,24875;6,245;1,01
08/10/2007;5829,4;1104,72669;9475,32241;7974,37;#N/A;9992,69281;1,4048;164,96;0,69;#N/A;#N/A;#N/A;521,7732;56,22598;4,767;5,25313;6,24;1,01138
05/10/2007;5843,24;1101,78478;9529,0808;8002,18;103,21666;9949,78409;1,4136;165,38;0,69212;#N/A;#N/A;#N/A;525,35895;57,45208;4,775;5,24313;6,23688;1,01125
04/10/2007;5804,39;1091,65633;9450,51031;7944,99;103,79358;9887,71639;1,4138;164,69;0,69348;#N/A;#N/A;#N/A;522,18204;57,624;4,785;5,24375;6,23875;1,01938
03/10/2007;5806,18;1090,51917;9419,05749;7955,3;104,51189;9893,78793;1,409;164,5;0,69345;#N/A;#N/A;#N/A;515,58296;56,62275;4,79;5,24375;6,24375;1,02438
02/10/2007;5799,27;1092,48722;9370,64076;7946,79;103,97407;9922,51859;1,4154;163,83;0,6931;1,43392;1,3986;0,72756;516,77967;56,54447;4,795;5,24;6,25875;1,02563
01/10/2007;5773,26;1087,16455;9341,86103;7922,42;102,24859;9899,89445;1,4231;164,72;0,69639;1,50387;1,41251;0,76599;525,08781;56,38791;4,791;5,23;6,2775;1,025
28/09/2007;5715,69;1072,53017;9269,76115;7861,51;102,71641;9761,59458;1,4267;163,79;0,6969;#N/A;#N/A;#N/A;522,37441;57,36565;4,792;5,22875;6,30375;1,02625
27/09/2007;5733,37;1082,47444;9282,33308;7853,79;102,80899;9834,5518;1,4153;163,63;0,69804;#N/A;#N/A;#N/A;519,14191;58,58486;4,786;5,23063;6,30625;1,02
26/09/2007;5690,77;1080,25173;9180,49826;7804,15;100,64175;9828,02237;1,4128;163,26;0,70081;#N/A;#N/A;#N/A;516,11079;56,86566;4,726;5,19813;6,31625;0,99875
25/09/2007;5641,59;1072,69132;9129,05999;7769,44;101,20655;9741,69287;1,4138;162,29;0,70033;#N/A;#N/A;#N/A;517,3218;56,22879;4,725;5,2;6,34375;0,9975
24/09/2007;5692,49;1077,40097;9279,5555;7787,92;#N/A;9767,2035;1,4087;161,8;0,6966;#N/A;#N/A;#N/A;518,63418;57,46433;4,723;5,2;6,355;0,9975
21/09/2007;5700,65;1083,55161;9258,83746;7794,43;100,25823;9814,77909;1,4091;162,65;0,69753;#N/A;#N/A;#N/A;519,49435;57,96464;4,723;5,2025;6,365;0,995
20/09/2007;5688,76;1078,88495;9175,60837;7735,09;101,843;9779,56965;1,4064;161,39;0,70053;#N/A;#N/A;#N/A;520,89224;59,18875;4,726;5,21;6,3875;1,00125
19/09/2007;5730,82;1095,37078;9259,37961;7750,84;101,05458;9897,24161;1,3957;162,05;0,69765;#N/A;#N/A;#N/A;516,79563;58,69332;4,723;5,2375;6,55125;0,99625
18/09/2007;5549,35;1095,33617;9051,12167;7575,21;98,36487;9902,26281;1,3984;162,3;0,69461;#N/A;#N/A;#N/A;521,44144;58,74595;4,731;5,5875;6,75;0,9975
17/09/2007;5439,37;1064,86801;8897,66733;7479,85;#N/A;9665,69548;1,3867;159,64;0,6953;#N/A;#N/A;#N/A;517,70392;58,10197;4,729;5,5975;6,75125;0,98375
14/09/2007;5538,92;1071,12237;9110,56614;7497,74;101,00203;9700,8873;1,3875;160,08;0,6913;#N/A;#N/A;#N/A;510,64442;57,08306;4,724;5,64625;6,82375;0,98213
13/09/2007;5565,97;1067,89667;9301,75381;7535,97;98,76325;9660,9671;1,3885;159,79;0,68566;#N/A;#N/A;#N/A;509,71506;57,63529;4,73;5,69438;6,88;0,99
12/09/2007;5508,01;1058,4447;9212,32295;7472,99;99,52463;9560,27504;1,3904;158,84;0,68513;#N/A;#N/A;#N/A;511,83556;57,47681;4,75;5,70313;6,9025;0,97125
11/09/2007;5478,94;1064,05899;9220,98894;7457,9;100,57315;9623,53724;1,3839;158,15;0,68064;#N/A;#N/A;#N/A;515,22164;56,56953;4,75;5,70313;6,90375;0,96875
10/09/2007;5386,43;1052,10658;9015,32221;7375,44;100,7455;9514,31339;1,3802;156,97;0,68068;#N/A;#N/A;#N/A;509,56659;56,16031;4,748;5,70375;6,89625;0,9725
07/09/2007;5430,1;1055,13401;9115,57154;7436,63;103,18355;9519,00398;1,3768;156,11;0,67874;#N/A;#N/A;#N/A;508,85598;55,67654;4,752;5,725;6,8875;0,9665
06/09/2007;5576,62;1080,33502;9328,79307;7621,72;102,93381;9764,24785;1,3691;157,96;0,67649;#N/A;#N/A;#N/A;508,11415;55,7504;4,755;5,72375;6,8775;0,9665
05/09/2007;5551,55;1077,02172;9277,15002;7588,03;102,52731;9733,33557;1,3646;157,32;0,67563;#N/A;#N/A;#N/A;498,75644;55,39869;4,755;5,72;6,8;0,965
04/09/2007;5672,72;1094,43574;9437,0452;7721,77;103,89986;9882,32813;1,3605;158,27;0,6758;#N/A;#N/A;#N/A;500,88179;55,16937;4,745;5,69813;6,7975;0,97
03/09/2007;5651,27;#N/A;9357,62031;7648,58;104,73565;#N/A;1,3624;158;0,67504;1,54128;1,3945;0,36697;493,59267;#N/A;4,741;5,66875;6,74;0,96375
31/08/2007;5662,7;1080,9533;9321,82047;7638,17;104,8222;9795,9374;1,363;157,79;0,676;#N/A;#N/A;#N/A;493,83618;54,29745;4,735;5,62125;6,6925;0,96875
30/08/2007;5592,53;1067,47659;9173,10641;7519,94;102,01766;9695,1523;1,3625;157,87;0,67725;#N/A;#N/A;#N/A;487,22083;53,72391;4,724;5,58;6,63125;0,97375
29/08/2007;5520,02;1071,40717;9050,17952;7439,18;101,60114;9727,19224;1,3677;158,93;0,6779;#N/A;#N/A;#N/A;488,65464;53,80618;4,722;5,54125;6,6075;0,975
28/08/2007;5474,17;1050,57701;8983,22283;7430,24;104,03405;9565,6811;1,3603;155,4;0,67945;#N/A;#N/A;#N/A;485,91756;52,61112;4,717;5,51;6,60125;0,98125
27/08/2007;5590,54;1074,49122;#N/A;7485,99;102,84674;9759,08716;1,3647;158,12;0,67795;#N/A;#N/A;#N/A;489,0484;52,72141;4,728;#N/A;#N/A;#N/A
24/08/2007;5569,38;1082,27821;9154,27271;7507,27;102,38102;9787,74608;1,3675;159,26;0,67875;#N/A;#N/A;#N/A;488,84333;52,00819;4,721;5,50563;6,6125;0,99
23/08/2007;5523,33;1078,38302;9155,072;7511,96;103,96569;9759,53391;1,3565;157,61;0,67593;#N/A;#N/A;#N/A;486,93039;51,48946;4,711;5,505;6,61938;0,995
22/08/2007;5518,17;1081,92915;9114,96985;7500,48;102,21293;9781,35522;1,3543;156,21;0,6796;#N/A;#N/A;#N/A;488,32401;51,18238;4,676;5,49875;6,6175;1,01125
21/08/2007;5418,78;1073,60853;8948,76607;7424,75;103,19385;9712,04121;1,3466;154,08;0,67945;#N/A;#N/A;#N/A;487,64749;51,53943;4,664;5,49438;6,61625;1,005
20/08/2007;5399,38;1073,32307;8950,15035;7407,53;102,17247;9742,61183;1,3474;154,94;0,67788;#N/A;#N/A;#N/A;487,90465;52,80665;4,656;5,495;6,64625;1,0175
17/08/2007;5363,63;1071,54531;8902,1596;7378,29;99,01039;9692,51525;1,3475;154,1;0,6801;#N/A;#N/A;#N/A;487,47595;53,34223;4,645;5,5;6,6625;0,94375
16/08/2007;5265,47;1053,26245;8647,76949;7270,07;107,4729;9587,11865;1,3426;152,88;0,677;#N/A;#N/A;#N/A;486,61095;52,98903;4,574;5,51;6,6;0,94
15/08/2007;5442,72;1044,55005;9035,34003;7445,9;104,26164;9550,35994;1,3442;156,76;0,6759;#N/A;#N/A;#N/A;495,73029;54,45162;4,525;5,52;6,3875;0,8975
14/08/2007;5478,66;1050,85894;9052,10217;7425,07;105,1394;9597,73107;1,3533;159,12;0,67775;#N/A;#N/A;#N/A;492,96133;53,3186;4,519;5,53;6,365;0,895
13/08/2007;5569,28;1066,75238;9184,6685;7474,33;104,19698;9718,45101;1,3613;160,97;0,67643;#N/A;#N/A;#N/A;491,55653;52,58444;4,506;5,5575;6,38875;0,9275
10/08/2007;5448,63;1062,13605;8925,97131;7343,26;103,56002;9673,78346;1,3693;162,13;0,6767;#N/A;#N/A;#N/A;491,59729;52,22125;4,451;5,575;6,28;0,92375
09/08/2007;5624,78;1061,27209;9279,01291;7453,59;105,70303;9692,28724;1,3678;161,63;0,67605;#N/A;#N/A;#N/A;483,56703;52,286;4,399;5,5;6,18938;0,88375
08/08/2007;5749,29;1084,42717;9428,09688;7605,94;102,98994;9890,5499;1,3798;165,21;0,67735;#N/A;#N/A;#N/A;488,66685;52,24853;4,352;5,38;6,12813;0,8475
07/08/2007;5620,4;1074,67457;9286,20805;7513,66;103,90484;9827,74165;1,3736;163,25;0,67959;#N/A;#N/A;#N/A;489,33849;52,70359;4,328;5,36;6,11625;0,8325
06/08/2007;5532,99;1064,45667;9110,83295;7444,45;103,68089;9768,48004;1,3793;163,99;0,679;#N/A;#N/A;#N/A;487,38396;52,26284;4,309;5,35625;6,09125;0,815
03/08/2007;5597,89;1039,50229;9219,0612;7435,67;103,91244;9561,8092;1,3773;162,58;0,67504;#N/A;#N/A;#N/A;488,17641;54,7512;4,296;5,36;6,07125;0,8025
02/08/2007;5682,07;1074,91021;9362,58776;7534,13;104,09453;9830,11834;1,3703;163,36;0,67261;1,40187;1,21203;#N/A;485,94484;56,11858;4,281;5,36;6,06188;0,78875
01/08/2007;5654,3;1072,20264;9284,22834;7473,93;104,07073;9774,24484;1,3667;162,58;0,6725;1,47027;1,25082;#N/A;487,82095;55,97981;4,264;5,35953;6,04875;0,785
31/07/2007;5751,08;1062,7874;9457,24079;7584,14;105,66069;9648,71849;1,3684;162,3;0,67368;#N/A;#N/A;#N/A;485,13843;57,11677;4,26;5,35866;6,04313;0,78125
30/07/2007;5646,36;1077,10503;9181,25478;7456,31;106,54088;9761,99179;1,3697;163,1;0,67648;#N/A;#N/A;#N/A;485,96901;56,14587;4,252;5,35625;6,04;0,77844
27/07/2007;5643,96;1069,84814;9235,52224;7451,68;106,7571;9727,55718;1,3636;161,68;0,67373;#N/A;#N/A;#N/A;484,85734;56,4787;4,246;5,3575;6,03438;0,77625
26/07/2007;5675,05;1077,59633;9329,77658;7508,96;108,05262;9792,55056;1,3747;163,17;0,67088;#N/A;#N/A;#N/A;481,79375;54,47343;4,245;5,36;6,04063;0,78563
25/07/2007;5837,11;1106,96464;9656,03537;7692,55;108,26435;10051,82318;1,3722;165,34;0,66809;#N/A;#N/A;#N/A;492,12485;55,33032;4,239;5,36;6,045;0,78313
24/07/2007;5907,47;1093,52844;9698,19777;7806,79;107,89197;9926,87089;1,3823;166,24;0,6703;#N/A;#N/A;#N/A;492,83543;53,23491;4,235;5,36;6,04313;0,78281
23/07/2007;6009,16;1116,10605;9872,81147;7944,21;107,18495;10095,14909;1,3807;167,21;0,67044;#N/A;#N/A;#N/A;493,48391;54,22097;4,229;5,36;6,0375;0,78031
20/07/2007;5957,16;1110,53657;9794,37695;7874,85;108,54323;10026,84239;1,3827;167,61;0,6725;#N/A;#N/A;#N/A;494,71552;54,70537;4,228;5,36;6,03938;0,78156
19/07/2007;6065,5;1123,87078;9855,78886;7991,21;107,47581;10131,27589;1,3804;168,44;0,67368;#N/A;#N/A;#N/A;490,26694;54,93885;4,226;5,36;6,04;0,77781
18/07/2007;5995,97;1120,00922;9767,63972;7893,61;107,16958;10082,01357;1,3803;168,32;0,67233;#N/A;#N/A;#N/A;487,50448;54,36436;4,221;5,36;6,045;0,7775
17/07/2007;6099,21;1124,03369;9886,23218;8038,21;108,04646;10136,06341;1,3781;168,59;0,67335;#N/A;#N/A;#N/A;482,37079;53,69994;4,215;5,36;6,02875;0,77625
